* Measurement data measured by REW V5.20.13
* Source: Umik-1  Gain: 18dB  , MICROPHONE, L, volume: 0.318. Timing signal peak level 0.0 dBFS, measurement signal peak level zero
* Format: 512k Log Swept Sine, 1 sweep at -6.0 dBFS using an acoustic timing reference
* Dated: Aug 1, 2026 4:07:08 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ZMF Blackwood right
* Measurement: Blackwood R
* Smoothing: None
* Frequency Step: 0.36621094 Hz
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
307.617188 100.408 -17.5405
307.983398 100.358 -17.6306
308.349609 100.311 -17.4683
308.715820 100.294 -17.1631
309.082031 100.313 -16.9235
309.448242 100.346 -16.8912
309.814453 100.364 -17.0444
310.180664 100.355 -17.2394
310.546875 100.326 -17.3361
310.913086 100.298 -17.2997
311.279297 100.284 -17.2061
311.645508 100.281 -17.1542
312.011719 100.276 -17.1713
312.377930 100.261 -17.1989
312.744141 100.240 -17.1628
313.110352 100.226 -17.0535
313.476562 100.226 -16.9410
313.842773 100.235 -16.9101
314.208984 100.239 -16.9781
314.575195 100.227 -17.0765
314.941406 100.202 -17.1091
315.307617 100.176 -17.0330
315.673828 100.162 -16.8907
316.040039 100.161 -16.7656
316.406250 100.165 -16.7058
316.772461 100.165 -16.6920
317.138672 100.161 -16.6763
317.504883 100.159 -16.6462
317.871094 100.162 -16.6441
318.237305 100.163 -16.7170
318.603516 100.150 -16.8459
318.969727 100.117 -16.9313
319.335938 100.075 -16.8621
319.702148 100.047 -16.6208
320.068359 100.051 -16.3302
320.434570 100.085 -16.1798
320.800781 100.122 -16.2798
321.166992 100.134 -16.5707
321.533203 100.105 -16.8594
321.899414 100.051 -16.9494
322.265625 100.001 -16.7742
322.631836 99.984 -16.4447
322.998047 100.005 -16.1685
323.364258 100.045 -16.1005
323.730469 100.075 -16.2487
324.096680 100.077 -16.4940
324.462891 100.052 -16.6811
324.829102 100.012 -16.7086
325.195312 99.979 -16.5718
325.561523 99.964 -16.3475
325.927734 99.970 -16.1401
326.293945 99.988 -16.0242
326.660156 100.004 -16.0139
327.026367 100.010 -16.0660
327.392578 100.004 -16.1124
327.758789 99.991 -16.1047
328.125000 99.982 -16.0476
328.491211 99.980 -15.9939
328.857422 99.980 -15.9984
329.223633 99.973 -16.0634
329.589844 99.950 -16.1238
329.956055 99.917 -16.0927
330.322266 99.889 -15.9349
330.688477 99.881 -15.7128
331.054688 99.895 -15.5525
331.420898 99.917 -15.5516
331.787109 99.928 -15.7045
332.153320 99.915 -15.9074
332.519531 99.881 -16.0331
332.885742 99.842 -16.0160
333.251953 99.814 -15.8873
333.618164 99.804 -15.7386
333.984375 99.806 -15.6497
334.350586 99.810 -15.6420
334.716797 99.808 -15.6855
335.083008 99.798 -15.7349
335.449219 99.782 -15.7556
335.815430 99.764 -15.7290
336.181641 99.748 -15.6495
336.547852 99.741 -15.5330
336.914062 99.746 -15.4253
337.280273 99.759 -15.3896
337.646484 99.771 -15.4619
338.012695 99.767 -15.6096
338.378906 99.742 -15.7347
338.745117 99.703 -15.7328
339.111328 99.670 -15.5726
339.477539 99.658 -15.3322
339.843750 99.668 -15.1476
340.209961 99.685 -15.1084
340.576172 99.690 -15.1876
340.942383 99.673 -15.2673
341.308594 99.645 -15.2347
341.674805 99.625 -15.0759
342.041016 99.626 -14.8904
342.407227 99.644 -14.8102
342.773438 99.659 -14.8897
343.139648 99.653 -15.0614
343.505859 99.622 -15.1854
343.872070 99.579 -15.1501
344.238281 99.545 -14.9500
344.604492 99.536 -14.6862
344.970703 99.550 -14.4888
345.336914 99.570 -14.4262
345.703125 99.581 -14.4708
346.069336 99.576 -14.5372
346.435547 99.562 -14.5496
346.801758 99.547 -14.4882
347.167969 99.540 -14.3877
347.534180 99.541 -14.3004
347.900391 99.545 -14.2590
348.266602 99.548 -14.2654
348.632812 99.545 -14.3038
348.999023 99.534 -14.3558
349.365234 99.515 -14.4006
349.731445 99.487 -14.4076
350.097656 99.453 -14.3386
350.463867 99.422 -14.1715
350.830078 99.402 -13.9292
351.196289 99.402 -13.6859
351.562500 99.415 -13.5310
351.928711 99.430 -13.5103
352.294922 99.430 -13.5894
352.661133 99.409 -13.6718
353.027344 99.374 -13.6578
353.393555 99.339 -13.5095
353.759766 99.318 -13.2728
354.125977 99.316 -13.0409
354.492188 99.326 -12.8876
354.858398 99.335 -12.8237
355.224609 99.337 -12.8081
355.590820 99.333 -12.7927
355.957031 99.327 -12.7609
356.323242 99.323 -12.7288
356.689453 99.318 -12.7169
357.055664 99.309 -12.7217
357.421875 99.295 -12.7150
357.788086 99.277 -12.6671
358.154297 99.262 -12.5728
358.520508 99.254 -12.4550
358.886719 99.252 -12.3484
359.252930 99.253 -12.2769
359.619141 99.254 -12.2426
359.985352 99.251 -12.2302
360.351562 99.242 -12.2161
360.717773 99.229 -12.1770
361.083984 99.216 -12.0988
361.450195 99.205 -11.9861
361.816406 99.200 -11.8650
362.182617 99.199 -11.7690
362.548828 99.197 -11.7102
362.915039 99.187 -11.6612
363.281250 99.170 -11.5684
363.647461 99.154 -11.3970
364.013672 99.148 -11.1714
364.379883 99.157 -10.9694
364.746094 99.170 -10.8599
365.112305 99.175 -10.8364
365.478516 99.163 -10.8091
365.844727 99.140 -10.6736
366.210938 99.127 -10.4069
366.577148 99.138 -10.1077
366.943359 99.170 -9.9302
367.309570 99.201 -9.9557
367.675781 99.208 -10.1179
368.041992 99.182 -10.2466
368.408203 99.138 -10.1932
368.774414 99.105 -9.9456
369.140625 99.100 -9.6361
369.506836 99.117 -9.4279
369.873047 99.133 -9.3777
370.239258 99.132 -9.4014
370.605469 99.113 -9.3622
370.971680 99.095 -9.1971
371.337891 99.095 -8.9718
371.704102 99.113 -8.8149
372.070312 99.131 -8.7917
372.436523 99.132 -8.8394
372.802734 99.114 -8.8204
373.168945 99.095 -8.6453
373.535156 99.097 -8.3610
373.901367 99.128 -8.1235
374.267578 99.171 -8.0708
374.633789 99.201 -8.2059
375.000000 99.199 -8.3917
375.366211 99.170 -8.4485
375.732422 99.138 -8.2817
376.098633 99.130 -7.9518
376.464844 99.155 -7.6328
376.831055 99.200 -7.4860
377.197266 99.238 -7.5474
377.563477 99.248 -7.7134
377.929688 99.227 -7.8157
378.295898 99.193 -7.7305
378.662109 99.169 -7.4559
379.028320 99.172 -7.1122
379.394531 99.199 -6.8572
379.760742 99.231 -6.7756
380.126953 99.247 -6.8256
380.493164 99.236 -6.8735
380.859375 99.208 -6.7869
381.225586 99.186 -6.5250
381.591797 99.187 -6.1672
381.958008 99.215 -5.8555
382.324219 99.257 -5.6935
382.690430 99.293 -5.6831
383.056641 99.314 -5.7427
383.422852 99.320 -5.7775
383.789062 99.321 -5.7433
384.155273 99.328 -5.6597
384.521484 99.342 -5.5750
384.887695 99.361 -5.5212
385.253906 99.380 -5.5017
385.620117 99.396 -5.5070
385.986328 99.410 -5.5317
386.352539 99.417 -5.5676
386.718750 99.417 -5.5875
387.084961 99.411 -5.5487
387.451172 99.407 -5.4304
387.817383 99.414 -5.2712
388.183594 99.435 -5.1588
388.549805 99.457 -5.1603
388.916016 99.464 -5.2509
389.282227 99.447 -5.3130
389.648438 99.418 -5.2238
390.014648 99.401 -4.9696
390.380859 99.415 -4.6875
390.747070 99.452 -4.5680
391.113281 99.483 -4.6913
391.479492 99.480 -4.9447
391.845703 99.440 -5.0974
392.211914 99.388 -4.9777
392.578125 99.365 -4.6224
392.944336 99.390 -4.2684
393.310547 99.446 -4.1627
393.676758 99.496 -4.3616
394.042969 99.509 -4.7042
394.409180 99.488 -4.9583
394.775391 99.459 -5.0056
395.141602 99.450 -4.9187
395.507812 99.463 -4.8635
395.874023 99.479 -4.9197
396.240234 99.480 -5.0028
396.606445 99.472 -4.9637
396.972656 99.480 -4.7693
397.338867 99.526 -4.5842
397.705078 99.595 -4.6458
398.071289 99.646 -5.0311
398.437500 99.639 -5.5455
398.803711 99.571 -5.8318
399.169922 99.487 -5.6276
399.536133 99.451 -5.0027
399.902344 99.495 -4.3611
400.268555 99.590 -4.1272
400.634766 99.666 -4.3974
401.000977 99.672 -4.8843
401.367188 99.608 -5.1478
401.733398 99.527 -4.9172
402.099609 99.497 -4.3103
402.465820 99.542 -3.7552
402.832031 99.625 -3.6295
403.198242 99.680 -3.9556
403.564453 99.667 -4.4213
403.930664 99.596 -4.6360
404.296875 99.520 -4.4155
404.663086 99.491 -3.9135
405.029297 99.521 -3.4819
405.395508 99.577 -3.3690
405.761719 99.616 -3.5457
406.127930 99.618 -3.7955
406.494141 99.596 -3.9315
406.860352 99.578 -3.9415
407.226562 99.570 -3.9471
407.592773 99.559 -4.0244
407.958984 99.527 -4.0820
408.325195 99.482 -3.9338
408.691406 99.461 -3.5136
409.057617 99.500 -3.0317
409.423828 99.594 -2.8672
409.790039 99.687 -3.2456
410.156250 99.712 -4.0157
410.522461 99.641 -4.7158
410.888672 99.509 -4.8605
411.254883 99.401 -4.2961
411.621094 99.395 -3.3917
411.987305 99.492 -2.7969
412.353516 99.616 -2.9052
412.719727 99.676 -3.5714
413.085938 99.635 -4.2776
413.452148 99.523 -4.5035
413.818359 99.421 -4.0710
414.184570 99.398 -3.2747
414.550781 99.463 -2.6401
414.916992 99.560 -2.4911
415.283203 99.627 -2.7522
415.649414 99.636 -3.1027
416.015625 99.606 -3.2559
416.381836 99.576 -3.1450
416.748047 99.571 -2.9129
417.114258 99.587 -2.7405
417.480469 99.603 -2.6832
417.846680 99.606 -2.6600
418.212891 99.601 -2.5679
418.579102 99.602 -2.3938
418.945312 99.619 -2.2250
419.311523 99.646 -2.1609
419.677734 99.665 -2.2198
420.043945 99.665 -2.3268
420.410156 99.648 -2.3776
420.776367 99.626 -2.3160
421.142578 99.613 -2.1655
421.508789 99.614 -2.0002
421.875000 99.628 -1.8918
422.241211 99.646 -1.8729
422.607422 99.659 -1.9358
422.973633 99.662 -2.0497
423.339844 99.654 -2.1761
423.706055 99.635 -2.2768
424.072266 99.609 -2.3210
424.438477 99.581 -2.2919
424.804688 99.555 -2.1891
425.170898 99.536 -2.0261
425.537109 99.528 -1.8250
425.903320 99.532 -1.6165
426.269531 99.547 -1.4407
426.635742 99.571 -1.3384
427.001953 99.595 -1.3298
427.368164 99.608 -1.3937
427.734375 99.607 -1.4690
428.100586 99.594 -1.4854
428.466797 99.578 -1.4060
428.833008 99.569 -1.2510
429.199219 99.572 -1.0804
429.565430 99.583 -0.9491
429.931641 99.594 -0.8707
430.297852 99.601 -0.8193
430.664062 99.602 -0.7592
431.030273 99.602 -0.6742
431.396484 99.604 -0.5715
431.762695 99.607 -0.4631
432.128906 99.613 -0.3521
432.495117 99.620 -0.2371
432.861328 99.632 -0.1297
433.227539 99.648 -0.0569
433.593750 99.663 -0.0402
433.959961 99.671 -0.0675
434.326172 99.667 -0.0885
434.692383 99.654 -0.0446
435.058594 99.644 0.0863
435.424805 99.644 0.2677
435.791016 99.658 0.4292
436.157227 99.676 0.5191
436.523438 99.691 0.5418
436.889648 99.696 0.5482
437.255859 99.695 0.5905
437.622070 99.695 0.6798
437.988281 99.702 0.7828
438.354492 99.714 0.8549
438.720703 99.724 0.8810
439.086914 99.728 0.8872
439.453125 99.726 0.9155
439.819336 99.722 0.9891
440.185547 99.722 1.0968
440.551758 99.727 1.2101
440.917969 99.735 1.3131
441.284180 99.742 1.4156
441.650391 99.751 1.5373
442.016602 99.766 1.6777
442.382812 99.790 1.8030
442.749023 99.822 1.8635
443.115234 99.852 1.8307
443.481445 99.872 1.7228
443.847656 99.876 1.5988
444.213867 99.865 1.5272
444.580078 99.849 1.5493
444.946289 99.834 1.6630
445.312500 99.829 1.8309
445.678711 99.835 2.0067
446.044922 99.847 2.1562
446.411133 99.862 2.2662
446.777344 99.877 2.3389
447.143555 99.889 2.3857
447.509766 99.896 2.4246
447.875977 99.899 2.4755
448.242188 99.901 2.5544
448.608398 99.904 2.6624
448.974609 99.913 2.7825
449.340820 99.926 2.8893
449.707031 99.942 2.9669
450.073242 99.955 3.0217
450.439453 99.965 3.0792
450.805664 99.975 3.1639
451.171875 99.988 3.2775
451.538086 100.009 3.3931
451.904297 100.038 3.4716
452.270508 100.067 3.4888
452.636719 100.092 3.4528
453.002930 100.108 3.3998
453.369141 100.115 3.3715
453.735352 100.120 3.3924
454.101562 100.127 3.4586
454.467773 100.139 3.5455
454.833984 100.155 3.6247
455.200195 100.175 3.6780
455.566406 100.193 3.7031
455.932617 100.207 3.7109
456.298828 100.217 3.7201
456.665039 100.222 3.7514
457.031250 100.226 3.8203
457.397461 100.233 3.9283
457.763672 100.247 4.0563
458.129883 100.269 4.1693
458.496094 100.296 4.2324
458.862305 100.323 4.2318
459.228516 100.343 4.1849
459.594727 100.353 4.1332
459.960938 100.357 4.1178
460.327148 100.361 4.1570
460.693359 100.370 4.2352
461.059570 100.386 4.3149
461.425781 100.408 4.3613
461.791992 100.429 4.3640
462.158203 100.446 4.3407
462.524414 100.458 4.3240
462.890625 100.467 4.3396
463.256836 100.478 4.3901
463.623047 100.495 4.4542
463.989258 100.519 4.4992
464.355469 100.545 4.5004
464.721680 100.569 4.4532
465.087891 100.586 4.3735
465.454102 100.597 4.2881
465.820312 100.601 4.2217
466.186523 100.601 4.1901
466.552734 100.599 4.1995
466.918945 100.600 4.2476
467.285156 100.606 4.3220
467.651367 100.619 4.3976
468.017578 100.638 4.4402
468.383789 100.658 4.4233
468.750000 100.673 4.3494
469.116211 100.677 4.2614
469.482422 100.669 4.2255
469.848633 100.660 4.2908
470.214844 100.662 4.4468
470.581055 100.685 4.6154
470.947266 100.726 4.6927
471.313477 100.770 4.6166
471.679688 100.802 4.4097
472.045898 100.812 4.1653
472.412109 100.803 3.9896
472.778320 100.789 3.9382
473.144531 100.784 3.9893
473.510742 100.794 4.0681
473.876953 100.816 4.1035
474.243164 100.841 4.0692
474.609375 100.862 3.9851
474.975586 100.877 3.8882
475.341797 100.887 3.8054
475.708008 100.895 3.7465
476.074219 100.903 3.7144
476.440430 100.912 3.7111
476.806641 100.925 3.7316
477.172852 100.945 3.7543
477.539062 100.970 3.7450
477.905273 100.996 3.6797
478.271484 101.016 3.5676
478.637695 101.025 3.4510
479.003906 101.027 3.3781
479.370117 101.029 3.3651
479.736328 101.037 3.3821
480.102539 101.052 3.3728
480.468750 101.068 3.2979
480.834961 101.075 3.1666
481.201172 101.066 3.0349
481.567383 101.046 2.9710
481.933594 101.022 3.0156
482.299805 101.005 3.1602
482.666016 101.003 3.3547
483.032227 101.017 3.5377
483.398438 101.041 3.6658
483.764648 101.070 3.7256
484.130859 101.099 3.7255
484.497070 101.127 3.6785
484.863281 101.153 3.5912
485.229492 101.175 3.4669
485.595703 101.190 3.3172
485.961914 101.198 3.1704
486.328125 101.198 3.0629
486.694336 101.199 3.0154
487.060547 101.205 3.0105
487.426758 101.221 2.9962
487.792969 101.241 2.9212
488.159180 101.255 2.7792
488.525391 101.256 2.6234
488.891602 101.243 2.5339
489.257812 101.230 2.5547
489.624023 101.228 2.6520
489.990234 101.241 2.7343
490.356445 101.261 2.7268
490.722656 101.271 2.6387
491.088867 101.266 2.5585
491.455078 101.253 2.5801
491.821289 101.248 2.7146
492.187500 101.265 2.8673
492.553711 101.300 2.9099
492.919922 101.332 2.7890
493.286133 101.344 2.5731
493.652344 101.334 2.3977
494.018555 101.315 2.3553
494.384766 101.308 2.4226
494.750977 101.318 2.4873
495.117188 101.335 2.4579
495.483398 101.342 2.3529
495.849609 101.333 2.2856
496.215820 101.319 2.3580
496.582031 101.323 2.5544
496.948242 101.356 2.7334
497.314453 101.405 2.7388
497.680664 101.445 2.5355
498.046875 101.451 2.2476
498.413086 101.425 2.0719
498.779297 101.391 2.1351
499.145508 101.378 2.3947
499.511719 101.402 2.6645
499.877930 101.451 2.7548
500.244141 101.494 2.6105
500.610352 101.508 2.3364
500.976562 101.491 2.1076
501.342773 101.460 2.0464
501.708984 101.438 2.1454
502.075195 101.438 2.2870
502.441406 101.457 2.3406
502.807617 101.476 2.2587
503.173828 101.482 2.0975
503.540039 101.472 1.9591
503.906250 101.459 1.9066
504.272461 101.453 1.9178
504.638672 101.461 1.9122
505.004883 101.471 1.8303
505.371094 101.471 1.6998
505.737305 101.457 1.6271
506.103516 101.442 1.7107
506.469727 101.449 1.9351
506.835938 101.495 2.1359
507.202148 101.568 2.0977
507.568359 101.629 1.7278
507.934570 101.639 1.1639
508.300781 101.585 0.7281
508.666992 101.496 0.7424
509.033203 101.436 1.2856
509.399414 101.463 2.0524
509.765625 101.577 2.5109
510.131836 101.715 2.3008
510.498047 101.792 1.5022
510.864258 101.758 0.5786
511.230469 101.631 0.1027
511.596680 101.490 0.4103
511.962891 101.430 1.3219
512.329102 101.494 2.2029
512.695312 101.631 2.4510
513.061523 101.744 1.9548
513.427734 101.761 1.1058
513.793945 101.679 0.4868
514.160156 101.561 0.5005
514.526367 101.492 1.1006
514.892578 101.521 1.8151
515.258789 101.622 2.1278
515.625000 101.724 1.8740
515.991211 101.768 1.2875
516.357422 101.745 0.7615
516.723633 101.689 0.5673
517.089844 101.650 0.7012
517.456055 101.651 0.9388
517.822266 101.682 1.0497
518.188477 101.714 0.9727
518.554688 101.727 0.8115
518.920898 101.721 0.7031
519.287109 101.713 0.6970
519.653320 101.715 0.7393
520.019531 101.723 0.7526
520.385742 101.730 0.7180
520.751953 101.728 0.6827
521.118164 101.723 0.6975
521.484375 101.724 0.7566
521.850586 101.735 0.7997
522.216797 101.750 0.7693
522.583008 101.760 0.6637
522.949219 101.758 0.5372
523.315430 101.747 0.4535
523.681641 101.735 0.4405
524.047852 101.729 0.4803
524.414062 101.734 0.5325
524.780273 101.749 0.5586
525.146484 101.771 0.5270
525.512695 101.796 0.4093
525.878906 101.815 0.1943
526.245117 101.815 -0.0822
526.611328 101.791 -0.3236
526.977539 101.749 -0.4058
527.343750 101.708 -0.2542
527.709961 101.695 0.0826
528.076172 101.722 0.4338
528.442383 101.780 0.6079
528.808594 101.841 0.5204
529.174805 101.875 0.2471
529.541016 101.872 -0.0323
529.907227 101.844 -0.1484
530.273438 101.816 -0.0432
530.639648 101.811 0.2044
531.005859 101.834 0.4428
531.372070 101.876 0.5526
531.738281 101.917 0.5087
532.104492 101.945 0.3654
532.470703 101.958 0.1978
532.836914 101.962 0.0513
533.203125 101.961 -0.0685
533.569336 101.957 -0.1743
533.935547 101.948 -0.2679
534.301758 101.936 -0.3317
534.667969 101.922 -0.3422
535.034180 101.914 -0.2949
535.400391 101.917 -0.2194
535.766602 101.934 -0.1758
536.132812 101.960 -0.2316
536.499023 101.985 -0.4272
536.865234 101.992 -0.7462
537.231445 101.972 -1.1050
537.597656 101.920 -1.3734
537.963867 101.849 -1.4255
538.330078 101.784 -1.2073
538.696289 101.748 -0.7825
539.062500 101.755 -0.3159
539.428711 101.798 0.0135
539.794922 101.855 0.1124
540.161133 101.903 0.0101
540.527344 101.928 -0.1837
540.893555 101.935 -0.3595
541.259766 101.935 -0.4702
541.625977 101.936 -0.5361
541.992188 101.940 -0.6005
542.358398 101.944 -0.6779
542.724609 101.944 -0.7448
543.090820 101.944 -0.7751
543.457031 101.953 -0.7850
543.823242 101.972 -0.8384
544.189453 101.994 -1.0013
544.555664 102.003 -1.2817
544.921875 101.987 -1.6030
545.288086 101.942 -1.8344
545.654297 101.882 -1.8582
546.020508 101.830 -1.6366
546.386719 101.808 -1.2414
546.752930 101.825 -0.8255
547.119141 101.876 -0.5499
547.485352 101.940 -0.5092
547.851562 101.993 -0.6942
548.217773 102.019 -1.0042
548.583984 102.013 -1.2944
548.950195 101.987 -1.4433
549.316406 101.961 -1.4108
549.682617 101.954 -1.2594
550.048828 101.970 -1.1124
550.415039 102.000 -1.0710
550.781250 102.028 -1.1519
551.147461 102.043 -1.2906
551.513672 102.046 -1.4047
551.879883 102.047 -1.4589
552.246094 102.053 -1.4854
552.612305 102.065 -1.5409
552.978516 102.073 -1.6456
553.344727 102.072 -1.7607
553.710938 102.063 -1.8262
554.077148 102.055 -1.8197
554.443359 102.057 -1.7816
554.809570 102.069 -1.7812
555.175781 102.081 -1.8546
555.541992 102.084 -1.9755
555.908203 102.077 -2.0856
556.274414 102.066 -2.1492
556.640625 102.057 -2.1808
557.006836 102.050 -2.2177
557.373047 102.040 -2.2682
557.739258 102.022 -2.2924
558.105469 102.002 -2.2380
558.471680 101.992 -2.1006
558.837891 101.999 -1.9447
559.204102 102.020 -1.8585
559.570312 102.044 -1.8806
559.936523 102.059 -1.9703
560.302734 102.063 -2.0478
560.668945 102.065 -2.0667
561.035156 102.076 -2.0531
561.401367 102.097 -2.0758
561.767578 102.119 -2.1796
562.133789 102.134 -2.3474
562.500000 102.137 -2.5255
562.866211 102.132 -2.6748
563.232422 102.123 -2.7931
563.598633 102.110 -2.8860
563.964844 102.091 -2.9266
564.331055 102.071 -2.8649
564.697266 102.064 -2.6956
565.063477 102.086 -2.5182
565.429688 102.131 -2.4995
565.795898 102.173 -2.7402
566.162109 102.180 -3.1612
566.528320 102.139 -3.5234
566.894531 102.072 -3.5868
567.260742 102.024 -3.3090
567.626953 102.031 -2.9194
567.993164 102.085 -2.7507
568.359375 102.139 -2.9514
568.725586 102.148 -3.3560
569.091797 102.109 -3.6250
569.458008 102.061 -3.5303
569.824219 102.059 -3.1777
570.190430 102.121 -2.9506
570.556641 102.206 -3.1694
570.922852 102.249 -3.7985
571.289062 102.215 -4.4703
571.655273 102.126 -4.7679
572.021484 102.048 -4.5540
572.387695 102.037 -4.1062
572.753906 102.087 -3.8818
573.120117 102.142 -4.0964
573.486328 102.143 -4.5505
573.852539 102.084 -4.8322
574.218750 102.017 -4.6835
574.584961 102.001 -4.2501
574.951172 102.051 -3.9675
575.317383 102.115 -4.1424
575.683594 102.128 -4.6586
576.049805 102.067 -5.0784
576.416016 101.975 -5.0084
576.782227 101.930 -4.4610
577.148438 101.979 -3.9069
577.514648 102.086 -3.8760
577.880859 102.165 -4.4827
578.247070 102.149 -5.3453
578.613281 102.042 -5.8801
578.979492 101.916 -5.7134
579.345703 101.864 -4.9909
579.711914 101.928 -4.3124
580.078125 102.059 -4.2432
580.444336 102.164 -4.8785
580.810547 102.179 -5.8494
581.176758 102.097 -6.6211
581.542969 101.973 -6.8199
581.909180 101.882 -6.4491
582.275391 101.871 -5.8711
582.641602 101.928 -5.5236
583.007812 102.000 -5.6016
583.374023 102.036 -5.9755
583.740234 102.020 -6.3420
584.106445 101.977 -6.4496
584.472656 101.948 -6.2661
584.838867 101.964 -5.9961
585.205078 102.014 -5.9174
585.571289 102.060 -6.1516
585.937500 102.062 -6.5612
586.303711 102.008 -6.8359
586.669922 101.933 -6.7074
587.036133 101.892 -6.1689
587.402344 101.925 -5.5349
587.768555 102.020 -5.2289
588.134766 102.118 -5.4548
588.500977 102.158 -6.0559
588.867188 102.119 -6.6448
589.233398 102.030 -6.8661
589.599609 101.948 -6.6328
589.965820 101.919 -6.1838
590.332031 101.942 -5.8812
590.698242 101.975 -5.9122
591.064453 101.977 -6.1750
591.430664 101.937 -6.4171
591.796875 101.880 -6.4628
592.163086 101.838 -6.3488
592.529297 101.820 -6.2617
592.895508 101.809 -6.3400
593.261719 101.778 -6.5350
593.627930 101.718 -6.6573
593.994141 101.650 -6.5492
594.360352 101.610 -6.2323
594.726562 101.615 -5.9005
595.092773 101.652 -5.7546
595.458984 101.691 -5.8397
595.825195 101.713 -6.0350
596.191406 101.721 -6.1845
596.557617 101.734 -6.2380
596.923828 101.767 -6.2858
597.290039 101.815 -6.4599
597.656250 101.854 -6.7979
598.022461 101.866 -7.1968
598.388672 101.850 -7.4901
598.754883 101.827 -7.5772
599.121094 101.819 -7.5038
599.487305 101.834 -7.4230
599.853516 101.858 -7.4637
600.219727 101.865 -7.6211
600.585938 101.842 -7.7589
600.952148 101.796 -7.7161
601.318359 101.753 -7.4346
601.684570 101.739 -7.0179
602.050781 101.757 -6.6661
602.416992 101.787 -6.5309
602.783203 101.800 -6.6116
603.149414 101.779 -6.7686
603.515625 101.726 -6.8287
603.881836 101.666 -6.7056
604.248047 101.622 -6.4562
604.614258 101.602 -6.2344
604.980469 101.594 -6.1704
605.346680 101.576 -6.2766
605.712891 101.532 -6.4465
606.079102 101.466 -6.5365
606.445312 101.396 -6.4649
606.811523 101.343 -6.2634
607.177734 101.314 -6.0459
607.543945 101.305 -5.9190
607.910156 101.298 -5.9062
608.276367 101.283 -5.9413
608.642578 101.260 -5.9260
609.008789 101.243 -5.8068
609.375000 101.247 -5.6173
609.741211 101.276 -5.4598
610.107422 101.323 -5.4371
610.473633 101.371 -5.5854
610.839844 101.402 -5.8533
611.206055 101.412 -6.1335
611.572266 101.404 -6.3264
611.938477 101.393 -6.3937
